"date","state","new_cases","total_cases","new_deaths","total_deaths"
2020-11-06,"PERLIS",0,38,0,1
2020-11-06,"KEDAH",19,2191,1,9
2020-11-06,"PULAU PINANG",192,1324,0,3
2020-11-06,"PERAK",18,552,0,8
2020-11-06,"SELANGOR",164,5754,0,20
2020-11-06,"NEGERI SEMBILAN",45,1881,0,7
2020-11-06,"MELAKA",2,320,0,5
2020-11-06,"JOHOR",4,925,0,21
2020-11-06,"PAHANG",0,395,0,7
2020-11-06,"TERENGGANU",8,221,0,1
2020-11-06,"KELANTAN",0,184,0,3
2020-11-06,"SABAH",1199,19282,1,144
2020-11-06,"SARAWAK",18,960,0,19
2020-11-06,"WP KUALA LUMPUR",18,3136,0,26
2020-11-06,"WP PUTRAJAYA",9,171,0,0
2020-11-06,"WP LABUAN",59,855,0,2
2020-11-07,"PERLIS",0,38,0,1
2020-11-07,"KEDAH",15,2206,0,9
2020-11-07,"PULAU PINANG",18,1342,0,3
2020-11-07,"PERAK",37,589,0,8
2020-11-07,"SELANGOR",247,6001,0,20
2020-11-07,"NEGERI SEMBILAN",68,1949,0,7
2020-11-07,"MELAKA",2,322,0,5
2020-11-07,"JOHOR",5,930,0,21
2020-11-07,"PAHANG",0,395,0,7
2020-11-07,"TERENGGANU",3,224,0,1
2020-11-07,"KELANTAN",0,184,0,3
2020-11-07,"SABAH",616,19898,3,147
2020-11-07,"SARAWAK",25,985,0,19
2020-11-07,"WP KUALA LUMPUR",28,3164,0,26
2020-11-07,"WP PUTRAJAYA",0,171,0,0
2020-11-07,"WP LABUAN",104,959,0,2
2020-11-08,"PERLIS",0,38,0,1
2020-11-08,"KEDAH",3,2209,1,10
2020-11-08,"PULAU PINANG",18,1360,0,3
2020-11-08,"PERAK",7,596,1,9
2020-11-08,"SELANGOR",148,6149,0,20
2020-11-08,"NEGERI SEMBILAN",104,2053,0,7
2020-11-08,"MELAKA",5,327,0,5
2020-11-08,"JOHOR",1,931,0,21
2020-11-08,"PAHANG",0,395,0,7
2020-11-08,"TERENGGANU",1,225,0,1
2020-11-08,"KELANTAN",2,186,0,3
2020-11-08,"SABAH",524,20422,2,149
2020-11-08,"SARAWAK",2,987,0,19
2020-11-08,"WP KUALA LUMPUR",11,3175,0,26
2020-11-08,"WP PUTRAJAYA",2,173,0,0
2020-11-08,"WP LABUAN",24,983,0,2
2020-11-09,"PERLIS",0,38,0,1
2020-11-09,"KEDAH",8,2217,0,10
2020-11-09,"PULAU PINANG",34,1394,0,3
2020-11-09,"PERAK",51,647,0,9
2020-11-09,"SELANGOR",138,6287,0,20
2020-11-09,"NEGERI SEMBILAN",260,2313,0,7
2020-11-09,"MELAKA",5,332,0,5
2020-11-09,"JOHOR",10,941,0,21
2020-11-09,"PAHANG",0,395,0,7
2020-11-09,"TERENGGANU",0,225,0,1
2020-11-09,"KELANTAN",2,188,0,3
2020-11-09,"SABAH",370,20792,7,156
2020-11-09,"SARAWAK",4,991,0,19
2020-11-09,"WP KUALA LUMPUR",22,3197,0,26
2020-11-09,"WP PUTRAJAYA",5,178,0,0
2020-11-09,"WP LABUAN",63,1046,1,3
2020-11-10,"PERLIS",0,38,0,1
2020-11-10,"KEDAH",3,2220,0,10
2020-11-10,"PULAU PINANG",27,1421,0,3
2020-11-10,"PERAK",12,659,0,9
2020-11-10,"SELANGOR",236,6523,0,20
2020-11-10,"NEGERI SEMBILAN",141,2454,0,7
2020-11-10,"MELAKA",0,332,0,5
2020-11-10,"JOHOR",8,949,0,21
2020-11-10,"PAHANG",0,395,0,7
2020-11-10,"TERENGGANU",0,225,0,1
2020-11-10,"KELANTAN",9,197,0,3
2020-11-10,"SABAH",397,21189,6,162
2020-11-10,"SARAWAK",6,997,0,19
2020-11-10,"WP KUALA LUMPUR",19,3216,0,26
2020-11-10,"WP PUTRAJAYA",3,181,0,0
2020-11-10,"WP LABUAN",8,1054,0,3
2020-11-11,"PERLIS",2,40,0,1
2020-11-11,"KEDAH",17,2237,0,10
2020-11-11,"PULAU PINANG",26,1447,0,3
2020-11-11,"PERAK",14,673,0,9
2020-11-11,"SELANGOR",178,6701,0,20
2020-11-11,"NEGERI SEMBILAN",225,2679,0,7
2020-11-11,"MELAKA",6,338,0,5
2020-11-11,"JOHOR",10,959,0,21
2020-11-11,"PAHANG",0,395,0,7
2020-11-11,"TERENGGANU",0,225,0,1
2020-11-11,"KELANTAN",1,198,0,3
2020-11-11,"SABAH",259,21448,2,164
2020-11-11,"SARAWAK",14,1011,0,19
2020-11-11,"WP KUALA LUMPUR",21,3237,0,26
2020-11-11,"WP PUTRAJAYA",3,184,0,0
2020-11-11,"WP LABUAN",46,1100,0,3
2020-11-12,"PERLIS",0,40,0,1
2020-11-12,"KEDAH",3,2240,0,10
2020-11-12,"PULAU PINANG",63,1510,0,3
2020-11-12,"PERAK",9,682,0,9
2020-11-12,"SELANGOR",174,6875,0,20
2020-11-12,"NEGERI SEMBILAN",240,2919,0,7
2020-11-12,"MELAKA",8,346,0,5
2020-11-12,"JOHOR",8,967,0,21
2020-11-12,"PAHANG",0,395,0,7
2020-11-12,"TERENGGANU",0,225,0,1
2020-11-12,"KELANTAN",2,200,0,3
2020-11-12,"SABAH",319,21767,1,165
2020-11-12,"SARAWAK",8,1019,0,19
2020-11-12,"WP KUALA LUMPUR",49,3286,0,26
2020-11-12,"WP PUTRAJAYA",1,185,0,0
2020-11-12,"WP LABUAN",35,1135,0,3
2020-11-13,"PERLIS",0,40,0,1
2020-11-13,"KEDAH",5,2245,0,10
2020-11-13,"PULAU PINANG",42,1552,0,3
2020-11-13,"PERAK",13,695,0,9
2020-11-13,"SELANGOR",364,7239,0,20
2020-11-13,"NEGERI SEMBILAN",83,3002,0,7
2020-11-13,"MELAKA",13,359,0,5
2020-11-13,"JOHOR",3,970,0,21
2020-11-13,"PAHANG",0,395,0,7
2020-11-13,"TERENGGANU",0,225,0,1
2020-11-13,"KELANTAN",5,205,0,3
2020-11-13,"SABAH",556,22323,1,166
2020-11-13,"SARAWAK",13,1032,0,19
2020-11-13,"WP KUALA LUMPUR",202,3488,0,26
2020-11-13,"WP PUTRAJAYA",1,186,0,0
2020-11-13,"WP LABUAN",4,1139,0,3
2020-11-14,"PERLIS",0,40,0,1
2020-11-14,"KEDAH",10,2255,0,10
2020-11-14,"PULAU PINANG",34,1586,0,3
2020-11-14,"PERAK",53,748,0,9
2020-11-14,"SELANGOR",200,7439,0,20
2020-11-14,"NEGERI SEMBILAN",371,3373,0,7
2020-11-14,"MELAKA",6,365,0,5
2020-11-14,"JOHOR",15,985,0,21
2020-11-14,"PAHANG",0,395,0,7
2020-11-14,"TERENGGANU",0,225,0,1
2020-11-14,"KELANTAN",5,210,0,3
2020-11-14,"SABAH",391,22714,2,168
2020-11-14,"SARAWAK",4,1036,0,19
2020-11-14,"WP KUALA LUMPUR",13,3501,0,26
2020-11-14,"WP PUTRAJAYA",4,190,0,0
2020-11-14,"WP LABUAN",8,1147,0,3
2020-11-15,"PERLIS",1,41,0,1
2020-11-15,"KEDAH",8,2263,0,10
2020-11-15,"PULAU PINANG",42,1628,0,3
2020-11-15,"PERAK",21,769,0,9
2020-11-15,"SELANGOR",185,7624,0,20
2020-11-15,"NEGERI SEMBILAN",48,3421,0,7
2020-11-15,"MELAKA",2,367,0,5
2020-11-15,"JOHOR",9,994,0,21
2020-11-15,"PAHANG",0,395,0,7
2020-11-15,"TERENGGANU",0,225,0,1
2020-11-15,"KELANTAN",1,211,0,3
2020-11-15,"SABAH",381,23095,3,171
2020-11-15,"SARAWAK",4,1040,0,19
2020-11-15,"WP KUALA LUMPUR",475,3976,0,26
2020-11-15,"WP PUTRAJAYA",1,191,0,0
2020-11-15,"WP LABUAN",30,1177,0,3
2020-11-16,"PERLIS",0,41,0,1
2020-11-16,"KEDAH",10,2273,0,10
2020-11-16,"PULAU PINANG",26,1654,0,3
2020-11-16,"PERAK",116,885,0,9
2020-11-16,"SELANGOR",151,7775,0,20
2020-11-16,"NEGERI SEMBILAN",90,3511,0,7
2020-11-16,"MELAKA",1,368,0,5
2020-11-16,"JOHOR",8,1002,0,21
2020-11-16,"PAHANG",0,395,0,7
2020-11-16,"TERENGGANU",4,229,0,1
2020-11-16,"KELANTAN",7,218,0,3
2020-11-16,"SABAH",288,23383,4,175
2020-11-16,"SARAWAK",1,1041,0,19
2020-11-16,"WP KUALA LUMPUR",392,4368,0,26
2020-11-16,"WP PUTRAJAYA",1,192,0,0
2020-11-16,"WP LABUAN",8,1185,0,3
2020-11-17,"PERLIS",0,41,0,1
2020-11-17,"KEDAH",8,2281,0,10
2020-11-17,"PULAU PINANG",33,1687,0,3
2020-11-17,"PERAK",47,932,1,10
2020-11-17,"SELANGOR",271,8046,0,20
2020-11-17,"NEGERI SEMBILAN",67,3578,0,7
2020-11-17,"MELAKA",2,370,0,5
2020-11-17,"JOHOR",14,1016,0,21
2020-11-17,"PAHANG",0,395,0,7
2020-11-17,"TERENGGANU",1,230,0,1
2020-11-17,"KELANTAN",19,237,0,3
2020-11-17,"SABAH",499,23882,4,179
2020-11-17,"SARAWAK",1,1042,0,19
2020-11-17,"WP KUALA LUMPUR",245,4613,0,26
2020-11-17,"WP PUTRAJAYA",2,194,0,0
2020-11-17,"WP LABUAN",1,1186,0,3
2020-11-18,"PERLIS",0,41,0,1
2020-11-18,"KEDAH",11,2292,0,10
2020-11-18,"PULAU PINANG",16,1703,0,3
2020-11-18,"PERAK",16,948,2,12
2020-11-18,"SELANGOR",141,8187,0,20
2020-11-18,"NEGERI SEMBILAN",31,3609,0,7
2020-11-18,"MELAKA",4,374,0,5
2020-11-18,"JOHOR",3,1019,0,21
2020-11-18,"PAHANG",0,395,0,7
2020-11-18,"TERENGGANU",0,230,0,1
2020-11-18,"KELANTAN",3,240,0,3
2020-11-18,"SABAH",387,24269,2,181
2020-11-18,"SARAWAK",3,1045,0,19
2020-11-18,"WP KUALA LUMPUR",31,4644,0,26
2020-11-18,"WP PUTRAJAYA",1,195,0,0
2020-11-18,"WP LABUAN",13,1199,0,3
2020-11-19,"PERLIS",0,41,0,1
2020-11-19,"KEDAH",7,2299,0,10
2020-11-19,"PULAU PINANG",8,1711,0,3
2020-11-19,"PERAK",48,996,1,13
2020-11-19,"SELANGOR",407,8594,0,20
2020-11-19,"NEGERI SEMBILAN",32,3641,0,7
2020-11-19,"MELAKA",1,375,0,5
2020-11-19,"JOHOR",15,1034,1,22
2020-11-19,"PAHANG",0,395,0,7
2020-11-19,"TERENGGANU",0,230,0,1
2020-11-19,"KELANTAN",17,257,0,3
2020-11-19,"SABAH",660,24929,2,183
2020-11-19,"SARAWAK",8,1053,0,19
2020-11-19,"WP KUALA LUMPUR",72,4716,0,26
2020-11-19,"WP PUTRAJAYA",0,195,0,0
2020-11-19,"WP LABUAN",15,1214,0,3
2020-11-20,"PERLIS",0,41,0,1
2020-11-20,"KEDAH",19,2318,0,10
2020-11-20,"PULAU PINANG",25,1736,0,3
2020-11-20,"PERAK",24,1020,0,13
2020-11-20,"SELANGOR",153,8747,0,20
2020-11-20,"NEGERI SEMBILAN",153,3794,0,7
2020-11-20,"MELAKA",2,377,0,5
2020-11-20,"JOHOR",9,1043,0,22
2020-11-20,"PAHANG",0,395,0,7
2020-11-20,"TERENGGANU",4,234,0,1
2020-11-20,"KELANTAN",7,264,0,3
2020-11-20,"SABAH",512,25441,3,186
2020-11-20,"SARAWAK",2,1055,0,19
2020-11-20,"WP KUALA LUMPUR",46,4762,0,26
2020-11-20,"WP PUTRAJAYA",1,196,0,0
2020-11-20,"WP LABUAN",1,1215,0,3
2020-11-21,"PERLIS",0,41,0,1
2020-11-21,"KEDAH",6,2324,0,10
2020-11-21,"PULAU PINANG",17,1753,0,3
2020-11-21,"PERAK",29,1049,0,13
2020-11-21,"SELANGOR",402,9149,0,20
2020-11-21,"NEGERI SEMBILAN",121,3915,0,7
2020-11-21,"MELAKA",0,377,0,5
2020-11-21,"JOHOR",33,1076,0,22
2020-11-21,"PAHANG",0,395,0,7
2020-11-21,"TERENGGANU",0,234,0,1
2020-11-21,"KELANTAN",7,271,0,3
2020-11-21,"SABAH",346,25787,3,189
2020-11-21,"SARAWAK",0,1055,0,19
2020-11-21,"WP KUALA LUMPUR",68,4830,0,26
2020-11-21,"WP PUTRAJAYA",0,196,0,0
2020-11-21,"WP LABUAN",12,1227,0,3
2020-11-22,"PERLIS",1,42,0,1
2020-11-22,"KEDAH",16,2340,0,10
2020-11-22,"PULAU PINANG",15,1768,0,3
2020-11-22,"PERAK",55,1104,0,13
2020-11-22,"SELANGOR",603,9752,0,20
2020-11-22,"NEGERI SEMBILAN",29,3944,0,7
2020-11-22,"MELAKA",5,382,0,5
2020-11-22,"JOHOR",9,1085,0,22
2020-11-22,"PAHANG",0,395,0,7
2020-11-22,"TERENGGANU",0,234,0,1
2020-11-22,"KELANTAN",8,279,0,3
2020-11-22,"SABAH",311,26098,3,192
2020-11-22,"SARAWAK",0,1055,0,19
2020-11-22,"WP KUALA LUMPUR",30,4860,0,26
2020-11-22,"WP PUTRAJAYA",1,197,0,0
2020-11-22,"WP LABUAN",13,1240,0,3
2020-11-23,"PERLIS",1,43,0,1
2020-11-23,"KEDAH",36,2376,0,10
2020-11-23,"PULAU PINANG",12,1780,0,3
2020-11-23,"PERAK",81,1185,0,13
2020-11-23,"SELANGOR",1203,10955,0,20
2020-11-23,"NEGERI SEMBILAN",41,3985,0,7
2020-11-23,"MELAKA",0,382,0,5
2020-11-23,"JOHOR",15,1100,0,22
2020-11-23,"PAHANG",0,395,0,7
2020-11-23,"TERENGGANU",0,234,0,1
2020-11-23,"KELANTAN",9,288,0,3
2020-11-23,"SABAH",289,26387,2,194
2020-11-23,"SARAWAK",0,1055,0,19
2020-11-23,"WP KUALA LUMPUR",196,5056,0,26
2020-11-23,"WP PUTRAJAYA",1,198,0,0
2020-11-23,"WP LABUAN",0,1240,0,3
2020-11-24,"PERLIS",0,43,0,1
2020-11-24,"KEDAH",14,2390,0,10
2020-11-24,"PULAU PINANG",15,1795,1,4
2020-11-24,"PERAK",112,1297,0,13
2020-11-24,"SELANGOR",1623,12578,0,20
2020-11-24,"NEGERI SEMBILAN",73,4058,0,7
2020-11-24,"MELAKA",2,384,0,5
2020-11-24,"JOHOR",19,1119,0,22
2020-11-24,"PAHANG",0,395,0,7
2020-11-24,"TERENGGANU",0,234,0,1
2020-11-24,"KELANTAN",6,294,0,3
2020-11-24,"SABAH",232,26619,3,197
2020-11-24,"SARAWAK",1,1056,0,19
2020-11-24,"WP KUALA LUMPUR",90,5146,0,26
2020-11-24,"WP PUTRAJAYA",0,198,0,0
2020-11-24,"WP LABUAN",1,1241,0,3
2020-11-25,"PERLIS",0,43,0,1
2020-11-25,"KEDAH",24,2414,0,10
2020-11-25,"PULAU PINANG",14,1809,1,5
2020-11-25,"PERAK",80,1377,0,13
2020-11-25,"SELANGOR",115,12693,0,20
2020-11-25,"NEGERI SEMBILAN",318,4376,0,7
2020-11-25,"MELAKA",1,385,0,5
2020-11-25,"JOHOR",30,1149,0,22
2020-11-25,"PAHANG",2,397,0,7
2020-11-25,"TERENGGANU",1,235,0,1
2020-11-25,"KELANTAN",8,302,0,3
2020-11-25,"SABAH",293,26912,2,199
2020-11-25,"SARAWAK",2,1058,0,19
2020-11-25,"WP KUALA LUMPUR",44,5190,0,26
2020-11-25,"WP PUTRAJAYA",1,199,0,0
2020-11-25,"WP LABUAN",37,1278,1,4
2020-11-26,"PERLIS",0,43,0,1
2020-11-26,"KEDAH",24,2438,0,10
2020-11-26,"PULAU PINANG",17,1826,0,5
2020-11-26,"PERAK",79,1456,0,13
2020-11-26,"SELANGOR",161,12854,0,20
2020-11-26,"NEGERI SEMBILAN",158,4534,0,7
2020-11-26,"MELAKA",0,385,0,5
2020-11-26,"JOHOR",60,1209,0,22
2020-11-26,"PAHANG",0,397,0,7
2020-11-26,"TERENGGANU",1,236,0,1
2020-11-26,"KELANTAN",28,330,0,3
2020-11-26,"SABAH",326,27238,3,202
2020-11-26,"SARAWAK",4,1062,0,19
2020-11-26,"WP KUALA LUMPUR",59,5249,0,26
2020-11-26,"WP PUTRAJAYA",5,204,0,0
2020-11-26,"WP LABUAN",13,1291,0,4
2020-11-27,"PERLIS",0,43,0,1
2020-11-27,"KEDAH",25,2463,0,10
2020-11-27,"PULAU PINANG",64,1890,0,5
2020-11-27,"PERAK",42,1498,0,13
2020-11-27,"SELANGOR",175,13029,0,20
2020-11-27,"NEGERI SEMBILAN",167,4701,0,7
2020-11-27,"MELAKA",0,385,0,5
2020-11-27,"JOHOR",33,1242,0,22
2020-11-27,"PAHANG",3,400,0,7
2020-11-27,"TERENGGANU",0,236,0,1
2020-11-27,"KELANTAN",5,335,0,3
2020-11-27,"SABAH",441,27679,1,203
2020-11-27,"SARAWAK",0,1062,0,19
2020-11-27,"WP KUALA LUMPUR",154,5403,0,26
2020-11-27,"WP PUTRAJAYA",0,204,0,0
2020-11-27,"WP LABUAN",0,1291,1,5
2020-11-28,"PERLIS",0,43,0,1
2020-11-28,"KEDAH",17,2480,0,10
2020-11-28,"PULAU PINANG",92,1982,0,5
2020-11-28,"PERAK",167,1665,0,13
2020-11-28,"SELANGOR",266,13295,0,20
2020-11-28,"NEGERI SEMBILAN",41,4742,0,7
2020-11-28,"MELAKA",1,386,0,5
2020-11-28,"JOHOR",46,1288,0,22
2020-11-28,"PAHANG",0,400,0,7
2020-11-28,"TERENGGANU",0,236,0,1
2020-11-28,"KELANTAN",18,353,0,3
2020-11-28,"SABAH",476,28155,4,207
2020-11-28,"SARAWAK",0,1062,0,19
2020-11-28,"WP KUALA LUMPUR",191,5594,0,26
2020-11-28,"WP PUTRAJAYA",0,204,0,0
2020-11-28,"WP LABUAN",0,1291,0,5
2020-11-29,"PERLIS",0,43,0,1
2020-11-29,"KEDAH",52,2532,0,10
2020-11-29,"PULAU PINANG",46,2028,0,5
2020-11-29,"PERAK",77,1742,1,14
2020-11-29,"SELANGOR",238,13533,0,20
2020-11-29,"NEGERI SEMBILAN",32,4774,1,8
2020-11-29,"MELAKA",1,387,0,5
2020-11-29,"JOHOR",37,1325,0,22
2020-11-29,"PAHANG",1,401,0,7
2020-11-29,"TERENGGANU",1,237,0,1
2020-11-29,"KELANTAN",6,359,0,3
2020-11-29,"SABAH",290,28445,1,208
2020-11-29,"SARAWAK",0,1062,0,19
2020-11-29,"WP KUALA LUMPUR",493,6087,0,26
2020-11-29,"WP PUTRAJAYA",0,204,0,0
2020-11-29,"WP LABUAN",35,1326,0,5
2020-11-30,"PERLIS",0,43,0,1
2020-11-30,"KEDAH",31,2563,1,11
2020-11-30,"PULAU PINANG",60,2088,0,5
2020-11-30,"PERAK",43,1785,0,14
2020-11-30,"SELANGOR",402,13935,0,20
2020-11-30,"NEGERI SEMBILAN",141,4915,0,8
2020-11-30,"MELAKA",0,387,0,5
2020-11-30,"JOHOR",54,1379,0,22
2020-11-30,"PAHANG",2,403,0,7
2020-11-30,"TERENGGANU",0,237,0,1
2020-11-30,"KELANTAN",1,360,0,3
2020-11-30,"SABAH",326,28771,1,209
2020-11-30,"SARAWAK",2,1064,0,19
2020-11-30,"WP KUALA LUMPUR",119,6206,0,26
2020-11-30,"WP PUTRAJAYA",1,205,0,0
2020-11-30,"WP LABUAN",30,1356,1,6
2020-12-01,"PERLIS",0,43,0,1
2020-12-01,"KEDAH",21,2584,0,11
2020-12-01,"PULAU PINANG",29,2117,0,5
2020-12-01,"PERAK",13,1798,0,14
2020-12-01,"SELANGOR",891,14826,0,20
2020-12-01,"NEGERI SEMBILAN",146,5061,0,8
2020-12-01,"MELAKA",0,387,0,5
2020-12-01,"JOHOR",68,1447,0,22
2020-12-01,"PAHANG",0,403,0,7
2020-12-01,"TERENGGANU",0,237,0,1
2020-12-01,"KELANTAN",10,370,0,3
2020-12-01,"SABAH",267,29038,3,212
2020-12-01,"SARAWAK",1,1065,0,19
2020-12-01,"WP KUALA LUMPUR",26,6232,0,26
2020-12-01,"WP PUTRAJAYA",0,205,0,0
2020-12-01,"WP LABUAN",0,1356,0,6
2020-12-02,"PERLIS",0,43,0,1
2020-12-02,"KEDAH",26,2610,0,11
2020-12-02,"PULAU PINANG",60,2177,0,5
2020-12-02,"PERAK",34,1832,0,14
2020-12-02,"SELANGOR",249,15075,0,20
2020-12-02,"NEGERI SEMBILAN",62,5123,0,8
2020-12-02,"MELAKA",1,388,0,5
2020-12-02,"JOHOR",102,1549,0,22
2020-12-02,"PAHANG",1,404,0,7
2020-12-02,"TERENGGANU",0,237,0,1
2020-12-02,"KELANTAN",2,372,0,3
2020-12-02,"SABAH",229,29267,2,214
2020-12-02,"SARAWAK",0,1065,0,19
2020-12-02,"WP KUALA LUMPUR",85,6317,0,26
2020-12-02,"WP PUTRAJAYA",0,205,0,0
2020-12-02,"WP LABUAN",0,1356,0,6
2020-12-03,"PERLIS",0,43,0,1
2020-12-03,"KEDAH",32,2642,0,11
2020-12-03,"PULAU PINANG",43,2220,0,5
2020-12-03,"PERAK",26,1858,0,14
2020-12-03,"SELANGOR",459,15534,3,23
2020-12-03,"NEGERI SEMBILAN",52,5175,1,9
2020-12-03,"MELAKA",2,390,0,5
2020-12-03,"JOHOR",78,1627,2,24
2020-12-03,"PAHANG",4,408,0,7
2020-12-03,"TERENGGANU",1,238,0,1
2020-12-03,"KELANTAN",9,381,1,4
2020-12-03,"SABAH",310,29577,2,216
2020-12-03,"SARAWAK",1,1066,0,19
2020-12-03,"WP KUALA LUMPUR",49,6366,1,27
2020-12-03,"WP PUTRAJAYA",0,205,1,1
2020-12-03,"WP LABUAN",9,1365,0,6
2020-12-04,"PERLIS",1,44,0,1
2020-12-04,"KEDAH",24,2666,0,11
2020-12-04,"PULAU PINANG",48,2268,0,5
2020-12-04,"PERAK",47,1905,0,14
2020-12-04,"SELANGOR",320,15854,0,23
2020-12-04,"NEGERI SEMBILAN",15,5190,0,9
2020-12-04,"MELAKA",0,390,0,5
2020-12-04,"JOHOR",69,1696,0,24
2020-12-04,"PAHANG",15,423,0,7
2020-12-04,"TERENGGANU",0,238,0,1
2020-12-04,"KELANTAN",20,401,0,4
2020-12-04,"SABAH",320,29897,0,216
2020-12-04,"SARAWAK",1,1067,0,19
2020-12-04,"WP KUALA LUMPUR",256,6622,0,27
2020-12-04,"WP PUTRAJAYA",2,207,0,1
2020-12-04,"WP LABUAN",3,1368,0,6
2020-12-05,"PERLIS",0,44,0,1
2020-12-05,"KEDAH",30,2696,0,11
2020-12-05,"PULAU PINANG",44,2312,0,5
2020-12-05,"PERAK",39,1944,0,14
2020-12-05,"SELANGOR",221,16075,1,24
2020-12-05,"NEGERI SEMBILAN",10,5200,0,9
2020-12-05,"MELAKA",5,395,0,5
2020-12-05,"JOHOR",66,1762,1,25
2020-12-05,"PAHANG",2,425,0,7
2020-12-05,"TERENGGANU",0,238,0,1
2020-12-05,"KELANTAN",35,436,0,4
2020-12-05,"SABAH",391,30288,2,218
2020-12-05,"SARAWAK",1,1068,0,19
2020-12-05,"WP KUALA LUMPUR",265,6887,0,27
2020-12-05,"WP PUTRAJAYA",4,211,0,1
2020-12-05,"WP LABUAN",10,1378,0,6
2020-12-06,"PERLIS",0,44,0,1
2020-12-06,"KEDAH",17,2713,0,11
2020-12-06,"PULAU PINANG",31,2343,0,5
2020-12-06,"PERAK",108,2052,1,15
2020-12-06,"SELANGOR",337,16412,0,24
2020-12-06,"NEGERI SEMBILAN",258,5458,0,9
2020-12-06,"MELAKA",3,398,0,5
2020-12-06,"JOHOR",125,1887,1,26
2020-12-06,"PAHANG",4,429,0,7
2020-12-06,"TERENGGANU",1,239,0,1
2020-12-06,"KELANTAN",2,438,0,4
2020-12-06,"SABAH",250,30538,0,218
2020-12-06,"SARAWAK",0,1068,0,19
2020-12-06,"WP KUALA LUMPUR",178,7065,0,27
2020-12-06,"WP PUTRAJAYA",0,211,0,1
2020-12-06,"WP LABUAN",21,1399,0,6
2020-12-07,"PERLIS",0,44,0,1
2020-12-07,"KEDAH",18,2731,0,11
2020-12-07,"PULAU PINANG",55,2398,0,5
2020-12-07,"PERAK",54,2106,0,15
2020-12-07,"SELANGOR",426,16838,0,24
2020-12-07,"NEGERI SEMBILAN",541,5999,0,9
2020-12-07,"MELAKA",1,399,0,5
2020-12-07,"JOHOR",98,1985,0,26
2020-12-07,"PAHANG",1,430,0,7
2020-12-07,"TERENGGANU",0,239,0,1
2020-12-07,"KELANTAN",3,441,0,4
2020-12-07,"SABAH",248,30786,2,220
2020-12-07,"SARAWAK",2,1070,0,19
2020-12-07,"WP KUALA LUMPUR",148,7213,0,27
2020-12-07,"WP PUTRAJAYA",0,211,0,1
2020-12-07,"WP LABUAN",5,1404,0,6
2020-12-08,"PERLIS",0,44,0,1
2020-12-08,"KEDAH",10,2741,0,11
2020-12-08,"PULAU PINANG",18,2416,0,5
2020-12-08,"PERAK",29,2135,0,15
2020-12-08,"SELANGOR",417,17255,0,24
2020-12-08,"NEGERI SEMBILAN",23,6022,0,9
2020-12-08,"MELAKA",0,399,0,5
2020-12-08,"JOHOR",108,2093,0,26
2020-12-08,"PAHANG",33,463,0,7
2020-12-08,"TERENGGANU",0,239,0,1
2020-12-08,"KELANTAN",2,443,0,4
2020-12-08,"SABAH",271,31057,4,224
2020-12-08,"SARAWAK",2,1072,0,19
2020-12-08,"WP KUALA LUMPUR",98,7311,0,27
2020-12-08,"WP PUTRAJAYA",1,212,0,1
2020-12-08,"WP LABUAN",0,1404,0,6
2020-12-09,"PERLIS",0,44,0,1
2020-12-09,"KEDAH",16,2757,0,11
2020-12-09,"PULAU PINANG",29,2445,0,5
2020-12-09,"PERAK",33,2168,0,15
2020-12-09,"SELANGOR",277,17532,0,24
2020-12-09,"NEGERI SEMBILAN",33,6055,0,9
2020-12-09,"MELAKA",2,401,0,5
2020-12-09,"JOHOR",100,2193,2,28
2020-12-09,"PAHANG",119,582,0,7
2020-12-09,"TERENGGANU",0,239,0,1
2020-12-09,"KELANTAN",17,460,0,4
2020-12-09,"SABAH",203,31260,2,226
2020-12-09,"SARAWAK",0,1072,0,19
2020-12-09,"WP KUALA LUMPUR",129,7440,1,28
2020-12-09,"WP PUTRAJAYA",0,212,0,1
2020-12-09,"WP LABUAN",1,1405,0,6
2020-12-10,"PERLIS",0,44,0,1
2020-12-10,"KEDAH",14,2771,0,11
2020-12-10,"PULAU PINANG",42,2487,0,5
2020-12-10,"PERAK",115,2283,0,15
2020-12-10,"SELANGOR",1428,18960,0,24
2020-12-10,"NEGERI SEMBILAN",67,6122,0,9
2020-12-10,"MELAKA",5,406,0,5
2020-12-10,"JOHOR",100,2293,0,28
2020-12-10,"PAHANG",45,627,0,7
2020-12-10,"TERENGGANU",3,242,0,1
2020-12-10,"KELANTAN",3,463,0,4
2020-12-10,"SABAH",274,31534,2,228
2020-12-10,"SARAWAK",1,1073,0,19
2020-12-10,"WP KUALA LUMPUR",136,7576,0,28
2020-12-10,"WP PUTRAJAYA",1,213,0,1
2020-12-10,"WP LABUAN",0,1405,1,7
2020-12-11,"PERLIS",0,44,0,1
2020-12-11,"KEDAH",22,2793,0,11
2020-12-11,"PULAU PINANG",34,2521,1,6
2020-12-11,"PERAK",12,2295,0,15
2020-12-11,"SELANGOR",829,19789,0,24
2020-12-11,"NEGERI SEMBILAN",64,6186,0,9
2020-12-11,"MELAKA",5,411,0,5
2020-12-11,"JOHOR",69,2362,0,28
2020-12-11,"PAHANG",96,723,0,7
2020-12-11,"TERENGGANU",2,244,0,1
2020-12-11,"KELANTAN",2,465,0,4
2020-12-11,"SABAH",532,32066,5,233
2020-12-11,"SARAWAK",1,1074,0,19
2020-12-11,"WP KUALA LUMPUR",132,7708,0,28
